"B19013_001E","B19013_001M","GEO_ID","NAME"
"Estimate!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)","id","Geographic Area Name"
"44143","5290","1400000US08101001800","Census Tract 18, Pueblo County, Colorado"
"35500","7746","1400000US08101001900","Census Tract 19, Pueblo County, Colorado"
"33566","5738","1400000US08101002000","Census Tract 20, Pueblo County, Colorado"
"21296","7638","1400000US08101002100","Census Tract 21, Pueblo County, Colorado"
"25203","7612","1400000US08101002200","Census Tract 22, Pueblo County, Colorado"
"32193","5781","1400000US08101002300","Census Tract 23, Pueblo County, Colorado"
"32049","5844","1400000US08101002400","Census Tract 24, Pueblo County, Colorado"
"42905","12077","1400000US08101002500","Census Tract 25, Pueblo County, Colorado"
"26752","2579","1400000US08101002600","Census Tract 26, Pueblo County, Colorado"
"41317","6966","1400000US08101002700","Census Tract 27, Pueblo County, Colorado"
"37059","7182","1400000US08101002801","Census Tract 28.01, Pueblo County, Colorado"
"48423","10154","1400000US08101002802","Census Tract 28.02, Pueblo County, Colorado"
"56673","6507","1400000US08101002804","Census Tract 28.04, Pueblo County, Colorado"
"76207","9789","1400000US08101002806","Census Tract 28.06, Pueblo County, Colorado"
"58398","9203","1400000US08101002807","Census Tract 28.07, Pueblo County, Colorado"
"89688","19850","1400000US08101002808","Census Tract 28.08, Pueblo County, Colorado"
"36473","8523","1400000US08101002901","Census Tract 29.01, Pueblo County, Colorado"
"63480","15181","1400000US08101002903","Census Tract 29.03, Pueblo County, Colorado"
"80500","10052","1400000US08101002906","Census Tract 29.06, Pueblo County, Colorado"
"79712","7396","1400000US08101002911","Census Tract 29.11, Pueblo County, Colorado"
"49583","8999","1400000US08101002912","Census Tract 29.12, Pueblo County, Colorado"
"79280","3896","1400000US08101002913","Census Tract 29.13, Pueblo County, Colorado"
"53412","12492","1400000US08101002914","Census Tract 29.14, Pueblo County, Colorado"
"61905","9665","1400000US08101002915","Census Tract 29.15, Pueblo County, Colorado"
"37817","3861","1400000US08101002916","Census Tract 29.16, Pueblo County, Colorado"
"78542","13033","1400000US08101002917","Census Tract 29.17, Pueblo County, Colorado"
"73254","11064","1400000US08101002918","Census Tract 29.18, Pueblo County, Colorado"
"37326","18811","1400000US08101003001","Census Tract 30.01, Pueblo County, Colorado"
"92375","14738","1400000US08101003004","Census Tract 30.04, Pueblo County, Colorado"
"37826","9037","1400000US08101003103","Census Tract 31.03, Pueblo County, Colorado"
"57212","8388","1400000US08101003104","Census Tract 31.04, Pueblo County, Colorado"
"75845","7469","1400000US08101003105","Census Tract 31.05, Pueblo County, Colorado"
"65313","10734","1400000US08101003106","Census Tract 31.06, Pueblo County, Colorado"
"55144","9836","1400000US08101003200","Census Tract 32, Pueblo County, Colorado"
"17818","4577","1400000US08101003500","Census Tract 35, Pueblo County, Colorado"
"31920","9082","1400000US08101003600","Census Tract 36, Pueblo County, Colorado"
"-","**","1400000US08101980100","Census Tract 9801, Pueblo County, Colorado"
"49250","9057","1400000US08103951100","Census Tract 9511, Rio Blanco County, Colorado"
"72083","13924","1400000US08103951200","Census Tract 9512, Rio Blanco County, Colorado"
"36768","3868","1400000US08105976700","Census Tract 9767, Rio Grande County, Colorado"
"33258","2080","1400000US08105976800","Census Tract 9768, Rio Grande County, Colorado"
"47696","4497","1400000US08105977000","Census Tract 9770, Rio Grande County, Colorado"
"74944","7497","1400000US08107000100","Census Tract 1, Routt County, Colorado"
"57361","13433","1400000US08107000200","Census Tract 2, Routt County, Colorado"
"64402","8167","1400000US08107000300","Census Tract 3, Routt County, Colorado"
"82813","21281","1400000US08107000400","Census Tract 4, Routt County, Colorado"
"82864","7796","1400000US08107000500","Census Tract 5, Routt County, Colorado"
"100542","20517","1400000US08107000600","Census Tract 6, Routt County, Colorado"
"70729","10326","1400000US08107000700","Census Tract 7, Routt County, Colorado"
"61902","7297","1400000US08107000800","Census Tract 8, Routt County, Colorado"
"31044","4856","1400000US08109977600","Census Tract 9776, Saguache County, Colorado"
"40457","8179","1400000US08109977700","Census Tract 9777, Saguache County, Colorado"
"46563","9920","1400000US08111972600","Census Tract 9726, San Juan County, Colorado"
"66613","6661","1400000US08113968101","Census Tract 9681.01, San Miguel County, Colorado"
"60139","8895","1400000US08113968102","Census Tract 9681.02, San Miguel County, Colorado"
"75660","15288","1400000US08113968103","Census Tract 9681.03, San Miguel County, Colorado"
"61736","9604","1400000US08113968200","Census Tract 9682, San Miguel County, Colorado"
"45188","6445","1400000US08115968300","Census Tract 9683, Sedgwick County, Colorado"
"73807","8642","1400000US08117000100","Census Tract 1, Summit County, Colorado"
"88194","9892","1400000US08117000200","Census Tract 2, Summit County, Colorado"
"65806","16764","1400000US08117000300","Census Tract 3, Summit County, Colorado"
"80833","18436","1400000US08117000401","Census Tract 4.01, Summit County, Colorado"
"91818","18103","1400000US08117000402","Census Tract 4.02, Summit County, Colorado"
"78971","9594","1400000US08119010103","Census Tract 101.03, Teller County, Colorado"
"46250","9920","1400000US08119010104","Census Tract 101.04, Teller County, Colorado"
"73904","10168","1400000US08119010105","Census Tract 101.05, Teller County, Colorado"
"54760","12008","1400000US08119010106","Census Tract 101.06, Teller County, Colorado"
"48281","4792","1400000US08119010201","Census Tract 102.01, Teller County, Colorado"
"53125","8002","1400000US08119010202","Census Tract 102.02, Teller County, Colorado"
"51667","11236","1400000US08121924100","Census Tract 9241, Washington County, Colorado"
"48295","5730","1400000US08121924200","Census Tract 9242, Washington County, Colorado"
"21405","3399","1400000US08123000100","Census Tract 1, Weld County, Colorado"
"27500","5055","1400000US08123000200","Census Tract 2, Weld County, Colorado"
"-","**","1400000US08123000300","Census Tract 3, Weld County, Colorado"
"64815","6148","1400000US08123000401","Census Tract 4.01, Weld County, Colorado"
"53929","7278","1400000US08123000402","Census Tract 4.02, Weld County, Colorado"
"32716","5004","1400000US08123000501","Census Tract 5.01, Weld County, Colorado"
"44031","2763","1400000US08123000502","Census Tract 5.02, Weld County, Colorado"
"34327","11124","1400000US08123000600","Census Tract 6, Weld County, Colorado"
"48295","7993","1400000US08123000701","Census Tract 7.01, Weld County, Colorado"
"51409","10295","1400000US08123000703","Census Tract 7.03, Weld County, Colorado"
"81607","20608","1400000US08123000704","Census Tract 7.04, Weld County, Colorado"
"60982","8392","1400000US08123000705","Census Tract 7.05, Weld County, Colorado"
"31311","8638","1400000US08123000800","Census Tract 8, Weld County, Colorado"
"52628","5571","1400000US08123000900","Census Tract 9, Weld County, Colorado"
"35714","6899","1400000US08123001003","Census Tract 10.03, Weld County, Colorado"
"45345","5481","1400000US08123001004","Census Tract 10.04, Weld County, Colorado"
"56694","9888","1400000US08123001005","Census Tract 10.05, Weld County, Colorado"
"52188","11460","1400000US08123001006","Census Tract 10.06, Weld County, Colorado"
"51250","9062","1400000US08123001100","Census Tract 11, Weld County, Colorado"
"40483","3560","1400000US08123001201","Census Tract 12.01, Weld County, Colorado"
"63324","12580","1400000US08123001202","Census Tract 12.02, Weld County, Colorado"
"40230","3857","1400000US08123001300","Census Tract 13, Weld County, Colorado"
"63350","12806","1400000US08123001404","Census Tract 14.04, Weld County, Colorado"
"72372","6955","1400000US08123001405","Census Tract 14.05, Weld County, Colorado"
"73666","6861","1400000US08123001406","Census Tract 14.06, Weld County, Colorado"
"100944","6741","1400000US08123001407","Census Tract 14.07, Weld County, Colorado"
"76181","7704","1400000US08123001408","Census Tract 14.08, Weld County, Colorado"
"61691","5107","1400000US08123001409","Census Tract 14.09, Weld County, Colorado"
"70000","9162","1400000US08123001410","Census Tract 14.10, Weld County, Colorado"
"74214","12665","1400000US08123001411","Census Tract 14.11, Weld County, Colorado"
"81864","5908","1400000US08123001412","Census Tract 14.12, Weld County, Colorado"
"67330","6102","1400000US08123001413","Census Tract 14.13, Weld County, Colorado"
"81500","7520","1400000US08123001414","Census Tract 14.14, Weld County, Colorado"
"92930","5480","1400000US08123001415","Census Tract 14.15, Weld County, Colorado"
"92574","12647","1400000US08123001416","Census Tract 14.16, Weld County, Colorado"
"60345","9723","1400000US08123001417","Census Tract 14.17, Weld County, Colorado"
"79091","4962","1400000US08123001500","Census Tract 15, Weld County, Colorado"
"78906","5526","1400000US08123001600","Census Tract 16, Weld County, Colorado"
"56601","5944","1400000US08123001700","Census Tract 17, Weld County, Colorado"
"64023","9049","1400000US08123001800","Census Tract 18, Weld County, Colorado"
"70865","11741","1400000US08123001902","Census Tract 19.02, Weld County, Colorado"
"63504","9082","1400000US08123001905","Census Tract 19.05, Weld County, Colorado"
"67578","11072","1400000US08123001906","Census Tract 19.06, Weld County, Colorado"
"75694","8985","1400000US08123001907","Census Tract 19.07, Weld County, Colorado"
"59643","14014","1400000US08123001908","Census Tract 19.08, Weld County, Colorado"
"53932","9460","1400000US08123002004","Census Tract 20.04, Weld County, Colorado"
"114188","3744","1400000US08123002005","Census Tract 20.05, Weld County, Colorado"
"132734","62430","1400000US08123002006","Census Tract 20.06, Weld County, Colorado"
"109921","6220","1400000US08123002007","Census Tract 20.07, Weld County, Colorado"
"120156","8901","1400000US08123002008","Census Tract 20.08, Weld County, Colorado"
"97188","9426","1400000US08123002009","Census Tract 20.09, Weld County, Colorado"
"60329","11115","1400000US08123002010","Census Tract 20.10, Weld County, Colorado"
"113661","16566","1400000US08123002011","Census Tract 20.11, Weld County, Colorado"
"120083","15173","1400000US08123002012","Census Tract 20.12, Weld County, Colorado"
"106143","5691","1400000US08123002013","Census Tract 20.13, Weld County, Colorado"
"74681","4589","1400000US08123002014","Census Tract 20.14, Weld County, Colorado"
"96250","21417","1400000US08123002015","Census Tract 20.15, Weld County, Colorado"
"67422","9798","1400000US08123002016","Census Tract 20.16, Weld County, Colorado"
"145938","32520","1400000US08123002017","Census Tract 20.17, Weld County, Colorado"
"120789","9074","1400000US08123002018","Census Tract 20.18, Weld County, Colorado"
"96419","4730","1400000US08123002019","Census Tract 20.19, Weld County, Colorado"
"110607","4235","1400000US08123002020","Census Tract 20.20, Weld County, Colorado"
"90000","15713","1400000US08123002021","Census Tract 20.21, Weld County, Colorado"
"80830","9937","1400000US08123002101","Census Tract 21.01, Weld County, Colorado"
"88708","9235","1400000US08123002102","Census Tract 21.02, Weld County, Colorado"
"99122","7579","1400000US08123002103","Census Tract 21.03, Weld County, Colorado"
"98074","4448","1400000US08123002203","Census Tract 22.03, Weld County, Colorado"
"91016","6827","1400000US08123002204","Census Tract 22.04, Weld County, Colorado"
"75863","6900","1400000US08123002205","Census Tract 22.05, Weld County, Colorado"
"70956","12392","1400000US08123002206","Census Tract 22.06, Weld County, Colorado"
"99479","13786","1400000US08123002207","Census Tract 22.07, Weld County, Colorado"
"97606","6838","1400000US08123002208","Census Tract 22.08, Weld County, Colorado"
"101838","15679","1400000US08123002209","Census Tract 22.09, Weld County, Colorado"
"111979","7679","1400000US08123002210","Census Tract 22.10, Weld County, Colorado"
"61658","6004","1400000US08123002300","Census Tract 23, Weld County, Colorado"
"64634","10847","1400000US08123002501","Census Tract 25.01, Weld County, Colorado"
"72463","10155","1400000US08123002502","Census Tract 25.02, Weld County, Colorado"
"50075","5057","1400000US08125963100","Census Tract 9631, Yuma County, Colorado"
"47824","4543","1400000US08125963200","Census Tract 9632, Yuma County, Colorado"
